"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1367506370484793346","https://twitter.com/hoprnet/status/1367506370484793346","We love the Jungfraujoch 🏔 It is very inspiring

So much that we want to share it with you! 

Get our Jungfraujoch screensaver ➡️ https://t.co/uy9NtyYwxD https://t.co/AzkF9SyZxc","2021-03-04 16:05 +0000","20216.0","1090.0","0.053917688959240206","24.0","6.0","99.0","108.0","132.0","0.0","459.0","0.0","0","0","0","0","0","3503","262","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367457714662703106","https://twitter.com/hoprnet/status/1367457714662703106","Thank you for the trust in adding us to this list! 

Greetings and congratulations to our friends at @streamr for making the list too! https://t.co/7QCNKVUd0N","2021-03-04 12:51 +0000","22038.0","771.0","0.03498502586441601","26.0","5.0","86.0","143.0","0.0","0.0","510.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367417282712977410","https://twitter.com/hoprnet/status/1367417282712977410","HOPR’s incentivized mixnet will provide metadata private data transfer while rewarding node runners with HOPR tokens.

Read more about HOPR on @Cointelegraph 

➡️ https://t.co/0XVEab7PRO","2021-03-04 10:11 +0000","21748.0","947.0","0.04354423395254736","35.0","6.0","90.0","106.0","230.0","0.0","477.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367204581227302918","https://twitter.com/hoprnet/status/1367204581227302918","⚡️ Bounty Tokens are available to claim as of tomorrow! Did you participate in an incentivized testnet and have tokens from that? Well, those are unlocked and available 4th March at 14:00 CET.

Please read our latest blog to find out how!

https://t.co/wRtbxdqauJ

🖖","2021-03-03 20:05 +0000","16448.0","1282.0","0.07794260700389105","10.0","3.0","69.0","59.0","538.0","0.0","603.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367180501967118338","https://twitter.com/hoprnet/status/1367180501967118338","🟡 Dear Community! Please join us at 20hr CET today for an in-depth look at HOPR with @Cryptocito

Premiere here: https://t.co/AS7FqgqScE

🙌 We'd be pleased to see you there! 

👀 🟡 💛 ✌️

#privacy #web3 #hopr","2021-03-03 18:30 +0000","22214.0","586.0","0.026379760511389214","14.0","1.0","61.0","97.0","105.0","6.0","263.0","0.0","2","0","0","0","0","37","37","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367138212058177540","https://twitter.com/hoprnet/status/1367138212058177540","@CoinMarketCap
we would like to register three https://t.co/DsslFOpXuj emails to manage HOPR's self-reporting dashboard on CoinMarketCap. Thank you","2021-03-03 15:42 +0000","2266.0","208.0","0.09179170344218888","7.0","1.0","34.0","35.0","18.0","0.0","112.0","0.0","0","0","1","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1367070246054612993","https://twitter.com/hoprnet/status/1367070246054612993","Welcome to our trip down memory lane for you to see the evolution of our technology⚙️ 

➡️ https://t.co/hTu4E9DEwG","2021-03-03 11:12 +0000","18412.0","744.0","0.04040842928524875","26.0","5.0","86.0","80.0","230.0","0.0","317.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366845011950772227","https://twitter.com/hoprnet/status/1366845011950772227","🏔🇨🇭 Welcome to HOPR Jungfrau

➡️  https://t.co/WqZHJGIHEV","2021-03-02 20:17 +0000","24918.0","1534.0","0.06156192310779356","46.0","6.0","139.0","136.0","632.0","0.0","575.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366716666197909516","https://twitter.com/hoprnet/status/1366716666197909516","Join us on Wednesday 3rd March for an AMA with @Cryptocito and @SCBuergel 

➡️ https://t.co/y6hzzAcHRu https://t.co/yC5OH0YS6x","2021-03-02 11:47 +0000","44606.0","1074.0","0.024077478366139084","25.0","15.0","78.0","180.0","90.0","0.0","465.0","0.0","0","0","0","0","0","221","221","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366482121179553792","https://twitter.com/hoprnet/status/1366482121179553792","We know you have lots of questions❓❓

Here's a rundown of all the announcements we'll be publishing this week.🟡🤯

➡️ https://t.co/fbgob7QExk","2021-03-01 20:15 +0000","17460.0","1363.0","0.07806414662084765","22.0","5.0","93.0","83.0","627.0","0.0","533.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366459471921299467","https://twitter.com/hoprnet/status/1366459471921299467","There are only 15 minutes left for the AMA with @altcointurk to begin!

You can still join us on the Altcointurk Telegram channel

➡️ https://t.co/lNMl1TC3Qg https://t.co/pL9dofgGpI","2021-03-01 18:45 +0000","19284.0","765.0","0.03967019290603609","8.0","5.0","59.0","128.0","128.0","0.0","291.0","0.0","0","0","0","0","0","146","146","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366413796085014531","https://twitter.com/hoprnet/status/1366413796085014531","@pmantzar Done!","2021-03-01 15:43 +0000","266.0","4.0","0.015037593984962405","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366403303853146117","https://twitter.com/hoprnet/status/1366403303853146117","@pmantzar We have the same error when we try sending you a DM... Could you look into your privacy settings perhaps?","2021-03-01 15:01 +0000","104.0","5.0","0.04807692307692308","0.0","1.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366373152989851650","https://twitter.com/hoprnet/status/1366373152989851650","🦄 HOPR Dai is top 20 Uniswap pool

💰️ 100% of funds plus fees moved from Balancer to Uniswap

🤯 $35m liquidity, $13m 24h volume

➡️ https://t.co/BlmssTNgTa https://t.co/VO64ccGt4Y","2021-03-01 13:02 +0000","96425.0","4204.0","0.04359865180191859","62.0","17.0","191.0","333.0","261.0","0.0","1331.0","0.0","0","0","0","0","0","2009","2009","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366373059079376902","https://twitter.com/hoprnet/status/1366373059079376902","@pmantzar Hello and thank you for participating in the Jungfrau Release games! We are very happy to announce that you are a winner! Please send us a direct message to claim your prize","2021-03-01 13:01 +0000","126.0","6.0","0.047619047619047616","0.0","1.0","0.0","3.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366372249289252867","https://twitter.com/hoprnet/status/1366372249289252867","@Lyf80929808 Hello and thank you for participating in the Jungfrau Release games! We are very happy to announce that you are a winner! Please send us a direct message to claim your prize","2021-03-01 12:58 +0000","226.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366371991339548672","https://twitter.com/hoprnet/status/1366371991339548672","@KristenKimbal18 Hello and thank you for participating in the Jungfrau Release games! We are very happy to announce that you are a winner! Please send us a direct message to claim your prize","2021-03-01 12:57 +0000","278.0","19.0","0.0683453237410072","0.0","2.0","0.0","4.0","0.0","0.0","13.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366371732546875394","https://twitter.com/hoprnet/status/1366371732546875394","@Jennife71349069 Hello and thank you for participating in the Jungfrau Release games! We are very happy to announce that you are a winner! Please send us a direct message to claim your prize","2021-03-01 12:56 +0000","213.0","2.0","0.009389671361502348","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1366371429424517122","https://twitter.com/hoprnet/status/1366371429424517122","@IntexDniwe Hello and thank you for participating in the Jungfrau Release games! We are very happy to announce that you are a winner! Please send us a direct message to claim your prize","2021-03-01 12:55 +0000","353.0","44.0","0.12464589235127478","1.0","2.0","0.0","24.0","0.0","0.0","17.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
